"Date","Period","GrossExposure","PortfolioReturn","PortfolioRisk","PredictedReturn"
2023-05-18,"2023-2024",2,0.00090437527101838,0.0245239379490721,0.0138439296257472
2023-05-18,"2023-2024",2.5,0.00090437527101838,0.0245239379490721,0.0138439296257472
2023-05-18,"2023-2024",3,0.00090437527101838,0.0245239379490721,0.0138439296257472
2023-05-19,"2023-2024",1,0.00158215847885992,0.0247060707099047,0.0138022566571565
2023-05-19,"2023-2024",1.5,0.00164351879895587,0.0246951539075756,0.0140542753968403
2023-05-19,"2023-2024",2,0.00164351879895587,0.0246951539075756,0.0140542753968403
2023-05-19,"2023-2024",2.5,0.00164351879895587,0.0246951539075756,0.0140542753968403
2023-05-19,"2023-2024",3,0.00164351879895587,0.0246951539075756,0.0140542753968403
2023-05-22,"2023-2024",1,-0.00131966118164137,0.020100180659488,0.0128635066599566
2023-05-22,"2023-2024",1.5,-0.00156599251220358,0.0199773211463942,0.0131977028405136
2023-05-22,"2023-2024",2,-0.00156599251220358,0.0199773211463942,0.0131977028405136
2023-05-22,"2023-2024",2.5,-0.00156599251220358,0.0199773211463942,0.0131977028405136
2023-05-22,"2023-2024",3,-0.00156599251220358,0.0199773211463942,0.0131977028405136
2023-05-23,"2023-2024",1,-0.000544040863742389,0.0200968790058304,0.012735921076473
2023-05-23,"2023-2024",1.5,-0.000662733055385117,0.0199719146586166,0.0129974583705986
2023-05-23,"2023-2024",2,-0.000662733055385117,0.0199719146586166,0.0129974583705986
2023-05-23,"2023-2024",2.5,-0.000662733055385117,0.0199719146586166,0.0129974583705986
2023-05-23,"2023-2024",3,-0.000662733055385117,0.0199719146586166,0.0129974583705986
2023-05-24,"2023-2024",1,0.00146259952520926,0.0247076085895098,0.0135788389288195
2023-05-24,"2023-2024",1.5,0.00145312297786276,0.0246972939882696,0.013811657920007
2023-05-24,"2023-2024",2,0.00145312297786276,0.0246972939882696,0.013811657920007
2023-05-24,"2023-2024",2.5,0.00145312297786276,0.0246972939882696,0.013811657920007
2023-05-24,"2023-2024",3,0.00145312297786276,0.0246972939882696,0.013811657920007
2023-05-25,"2023-2024",1,-0.000441887865412117,0.0400371361908869,0.0199242524885269
2023-05-25,"2023-2024",1.5,-0.000412655352771542,0.040036692962649,0.0200108773454464
2023-05-25,"2023-2024",2,-0.000412655352771542,0.040036692962649,0.0200108773454464
2023-05-25,"2023-2024",2.5,-0.000412655352771542,0.040036692962649,0.0200108773454464
2023-05-25,"2023-2024",3,-0.000412655352771542,0.040036692962649,0.0200108773454464
2023-05-26,"2023-2024",1,0.00124700333258107,0.0400094968369442,0.0191582561186476
2023-05-26,"2023-2024",1.5,0.00114162210554717,0.0398639204225886,0.0185876198590303
2023-05-26,"2023-2024",2,0.00114162210554717,0.0398639204225886,0.0185876198590303
2023-05-26,"2023-2024",2.5,0.00114162210554717,0.0398639204225886,0.0185876198590303
2023-05-26,"2023-2024",3,0.00114162210554717,0.0398639204225886,0.0185876198590303
2023-05-30,"2023-2024",1,-0.00022457103454998,0.0200789430250038,0.0131153965769024
2023-05-30,"2023-2024",1.5,-0.000454656298849673,0.0199532229326127,0.0132474481035136
2023-05-30,"2023-2024",2,-0.000454656298849673,0.0199532229326127,0.0132474481035136
2023-05-30,"2023-2024",2.5,-0.000454656298849673,0.0199532229326127,0.0132474481035136
2023-05-30,"2023-2024",3,-0.000454656298849673,0.0199532229326127,0.0132474481035136
2023-05-31,"2023-2024",1,0.000297968184407503,0.020076984369046,0.0131612743504009
2023-05-31,"2023-2024",1.5,0.000602558496440599,0.0199508740266116,0.0132744402712404
2023-05-31,"2023-2024",2,0.000602558496440599,0.0199508740266116,0.0132744402712404
2023-05-31,"2023-2024",2.5,0.000602558496440599,0.0199508740266116,0.0132744402712404
2023-05-31,"2023-2024",3,0.000602558496440599,0.0199508740266116,0.0132744402712404
2023-06-01,"2023-2024",1,0.00144801124327573,0.0242419025789822,0.0136439744828604
2023-06-01,"2023-2024",1.5,0.00148063072635299,0.0242193743849049,0.0138209930595508
2023-06-01,"2023-2024",2,0.00148063072635299,0.0242193743849049,0.0138209930595508
2023-06-01,"2023-2024",2.5,0.00148063072635299,0.0242193743849049,0.0138209930595508
2023-06-01,"2023-2024",3,0.00148063072635299,0.0242193743849049,0.0138209930595508
2023-06-02,"2023-2024",1,0.000651418538352615,0.0200811170967873,0.0133723919252097
2023-06-02,"2023-2024",1.5,0.000365947249057426,0.0199600146438867,0.0135657755656113
2023-06-02,"2023-2024",2,0.000365947249057426,0.0199600146438867,0.0135657755656113
2023-06-02,"2023-2024",2.5,0.000365947249057426,0.0199600146438867,0.0135657755656113
2023-06-02,"2023-2024",3,0.000365947249057426,0.0199600146438867,0.0135657755656113
2023-06-05,"2023-2024",1,-0.00167123554170778,0.0725986556440443,0.022415633465406
2023-06-05,"2023-2024",1.5,-0.00125564628350597,0.0715785256138611,0.0249135238205202
2023-06-05,"2023-2024",2,-0.00125564628350597,0.0715785256138611,0.0249135238205202
2023-06-05,"2023-2024",2.5,-0.00125564628350597,0.0715785256138611,0.0249135238205202
2023-06-05,"2023-2024",3,-0.00125564628350597,0.0715785256138611,0.0249135238205202
2023-06-06,"2023-2024",1,0.000314443232838841,0.0234366037443615,0.0155083906739765
2023-06-06,"2023-2024",1.5,-0.000143139606878536,0.0232213179996897,0.0165849489823635
2023-06-06,"2023-2024",2,-0.000143139606878536,0.0232213179996897,0.0165849489823635
2023-06-06,"2023-2024",2.5,-0.000143139606878536,0.0232213179996897,0.0165849489823635
2023-06-06,"2023-2024",3,-0.000143139606878536,0.0232213179996897,0.0165849489823635
2023-06-07,"2023-2024",1,-0.00137836847156397,0.0299994223417428,0.0159387406526378
2023-06-07,"2023-2024",1.5,-0.00153570371173494,0.0299904141644148,0.0162703422670643
2023-06-07,"2023-2024",2,-0.00153570371173494,0.0299904141644148,0.0162703422670643
2023-06-07,"2023-2024",2.5,-0.00153570371173494,0.0299904141644148,0.0162703422670643
2023-06-07,"2023-2024",3,-0.00153570371173494,0.0299904141644148,0.0162703422670643
2023-06-08,"2023-2024",1,0.0013595265874548,0.019447702194086,0.0123270064585038
2023-06-08,"2023-2024",1.5,0.0014521135227047,0.0193326906432226,0.0127059419031753
2023-06-08,"2023-2024",2,0.0014521135227047,0.0193326906432226,0.0127059419031753
2023-06-08,"2023-2024",2.5,0.0014521135227047,0.0193326906432226,0.0127059419031753
2023-06-08,"2023-2024",3,0.0014521135227047,0.0193326906432226,0.0127059419031753
2023-06-09,"2023-2024",1,0.000723836933195629,0.0299984234066122,0.0155512459765858
2023-06-09,"2023-2024",1.5,0.000787525229993596,0.0299895247609402,0.0158706949011791
2023-06-09,"2023-2024",2,0.000787525229993596,0.0299895247609402,0.0158706949011791
2023-06-09,"2023-2024",2.5,0.000787525229993596,0.0299895247609402,0.0158706949011791
2023-06-09,"2023-2024",3,0.000787525229993596,0.0299895247609402,0.0158706949011791
2023-06-12,"2023-2024",1,3.10689699544251e-05,0.074086176622456,0.0200874025181195
2023-06-12,"2023-2024",1.5,0.000488698739876706,0.0730732984938741,0.0218936193229583
2023-06-12,"2023-2024",2,0.000488698739876706,0.0730732984938741,0.0218936193229583
2023-06-12,"2023-2024",2.5,0.000488698739876706,0.0730732984938741,0.0218936193229583
2023-06-12,"2023-2024",3,0.000488698739876706,0.0730732984938741,0.0218936193229583
2023-06-13,"2023-2024",1,-0.00218870868341668,0.0299866226146479,0.0157425703720861
2023-06-13,"2023-2024",1.5,-0.00221347710161939,0.02997780823367,0.0160719328728827
2023-06-13,"2023-2024",2,-0.00221347710161939,0.02997780823367,0.0160719328728827
2023-06-13,"2023-2024",2.5,-0.00221347710161939,0.02997780823367,0.0160719328728827
2023-06-13,"2023-2024",3,-0.00221347710161939,0.02997780823367,0.0160719328728827
2023-06-14,"2023-2024",1,-0.00202823023259022,0.0298487339325562,0.0154581000627544
2023-06-14,"2023-2024",1.5,-0.00199632309698341,0.0298318082811393,0.0157346383761081
2023-06-14,"2023-2024",2,-0.00199632309698341,0.0298318082811393,0.0157346383761081
2023-06-14,"2023-2024",2.5,-0.00199632309698341,0.0298318082811393,0.0157346383761081
2023-06-14,"2023-2024",3,-0.00199632309698341,0.0298318082811393,0.0157346383761081
2023-06-15,"2023-2024",1,-0.000683611653258898,0.0245479574219339,0.0147453294841525
2023-06-15,"2023-2024",1.5,-0.000642085608766444,0.0245248663229545,0.015288583319426
2023-06-15,"2023-2024",2,-0.000642085608766444,0.0245248663229545,0.015288583319426
2023-06-15,"2023-2024",2.5,-0.000642085608766444,0.0245248663229545,0.015288583319426
2023-06-15,"2023-2024",3,-0.000642085608766444,0.0245248663229545,0.015288583319426
2023-06-16,"2023-2024",1,0.00254181422938898,0.0298659190094976,0.0151374286256632
2023-06-16,"2023-2024",1.5,0.00252853396056807,0.0298496318927032,0.0154270465786493
2023-06-16,"2023-2024",2,0.00252853396056807,0.0298496318927032,0.0154270465786493
2023-06-16,"2023-2024",2.5,0.00252853396056807,0.0298496318927032,0.0154270465786493
2023-06-16,"2023-2024",3,0.00252853396056807,0.0298496318927032,0.0154270465786493
2023-06-20,"2023-2024",1,0.00352279311955064,0.023659717695075,0.0153397131083752
2023-06-20,"2023-2024",1.5,0.00361373450409987,0.0235635219287399,0.0162697553850676
2023-06-20,"2023-2024",2,0.00361373450409987,0.0235635219287399,0.0162697553850676
2023-06-20,"2023-2024",2.5,0.00361373450409987,0.0235635219287399,0.0162697553850676
2023-06-20,"2023-2024",3,0.00361373450409987,0.0235635219287399,0.0162697553850676
2023-06-21,"2023-2024",1,0.000497840572300368,0.0200640936663495,0.0132635086580034
2023-06-21,"2023-2024",1.5,0.000643407588396961,0.0199426360964366,0.0133353319969403
2023-06-21,"2023-2024",2,0.000643407588396961,0.0199426360964366,0.0133353319969403
2023-06-21,"2023-2024",2.5,0.000643407588396961,0.0199426360964366,0.0133353319969403
2023-06-21,"2023-2024",3,0.000643407588396961,0.0199426360964366,0.0133353319969403
2023-06-22,"2023-2024",1,0.00100715784841676,0.0200606205438827,0.01340908436783
2023-06-22,"2023-2024",1.5,0.00109025944476216,0.019936725927113,0.0134720473950953
2023-06-22,"2023-2024",2,0.00109025944476216,0.019936725927113,0.0134720473950953
2023-06-22,"2023-2024",2.5,0.00109025944476216,0.019936725927113,0.0134720473950953
2023-06-22,"2023-2024",3,0.00109025944476216,0.019936725927113,0.0134720473950953
2023-06-23,"2023-2024",1,0.00070098986779078,0.0200527859804419,0.0131898736952302
2023-06-23,"2023-2024",1.5,0.000753433886656144,0.0199299800457026,0.0132524397258117
2023-06-23,"2023-2024",2,0.000753433886656144,0.0199299800457026,0.0132524397258117
2023-06-23,"2023-2024",2.5,0.000753433886656144,0.0199299800457026,0.0132524397258117
2023-06-23,"2023-2024",3,0.000753433886656144,0.0199299800457026,0.0132524397258117
2023-06-26,"2023-2024",1,-0.00200179594662735,0.0740670377096542,0.017073125239101
2023-06-26,"2023-2024",1.5,-0.00306265881615397,0.0730314718964529,0.0191984166983053
2023-06-26,"2023-2024",2,-0.00306265881615397,0.0730314718964529,0.0191984166983053
2023-06-26,"2023-2024",2.5,-0.00306265881615397,0.0730314718964529,0.0191984166983053
2023-06-26,"2023-2024",3,-0.00306265881615397,0.0730314718964529,0.0191984166983053
2023-06-27,"2023-2024",1,0.001537317698935,0.0200594146619088,0.0134081317168296
2023-06-27,"2023-2024",1.5,0.00127218978382213,0.0199368941216005,0.013481068441538
2023-06-27,"2023-2024",2,0.00127218978382213,0.0199368941216005,0.013481068441538
2023-06-27,"2023-2024",2.5,0.00127218978382213,0.0199368941216005,0.013481068441538
2023-06-27,"2023-2024",3,0.00127218978382213,0.0199368941216005,0.013481068441538
2023-06-28,"2023-2024",1,-0.000157463411561034,0.0194662830994977,0.0131417411764698
2023-06-28,"2023-2024",1.5,-0.000338211570616633,0.0193632332534999,0.0134801986405217
2023-06-28,"2023-2024",2,-0.000338211570616633,0.0193632332534999,0.0134801986405217
2023-06-28,"2023-2024",2.5,-0.000338211570616633,0.0193632332534999,0.0134801986405217
2023-06-28,"2023-2024",3,-0.000338211570616633,0.0193632332534999,0.0134801986405217
2023-06-29,"2023-2024",1,0.000930583470555715,0.0200696058605799,0.0136926764900995
