Date,Close,Open,High,Low
,SPLRCD,SPLRCD,SPLRCD,SPLRCD
2021.2.2,"1,370.76","1,355.27","1,380.95","1,355.27"
2021.2.1,"1,343.85","1,320.69","1,346.05","1,316.52"
2021.1.29,"1,307.64","1,330.81","1,330.81","1,299.75"
2021.1.28,"1,335.37","1,324.70","1,350.33","1,321.56"
2021.1.27,"1,330.20","1,365.15","1,365.15","1,324.69"
2021.1.26,"1,373.12","1,376.91","1,377.79","1,367.67"
2021.1.25,"1,372.35","1,373.47","1,383.73","1,346.25"
2021.1.22,"1,368.13","1,366.33","1,370.49","1,361.16"
2021.1.21,"1,372.53","1,371.61","1,383.03","1,371.61"
2021.1.20,"1,364.99","1,350.25","1,369.09","1,346.39"
2021.1.19,"1,334.81","1,335.59","1,340.45","1,328.99"
2021.1.15,"1,327.14","1,335.29","1,339.27","1,322.52"
2021.1.14,"1,337.23","1,347.80","1,355.05","1,336.00"
2021.1.13,"1,347.14","1,346.78","1,352.66","1,340.89"
2021.1.12,"1,344.38","1,332.86","1,349.96","1,331.94"
2021.1.11,"1,327.00","1,334.88","1,341.68","1,324.23"
2021.1.8,"1,352.53","1,344.06","1,354.32","1,333.93"
2021.1.7,"1,328.67","1,315.94","1,335.03","1,315.94"
2021.1.6,"1,305.21","1,293.23","1,319.88","1,290.85"
2021.1.5,"1,298.65","1,280.56","1,301.78","1,280.56"
2021.1.4,"1,287.85","1,309.64","1,311.15","1,272.76"
2020.12.31,"1,302.56","1,302.00","1,303.56","1,297.22"
2020.12.30,"1,302.76","1,303.95","1,306.15","1,300.37"
2020.12.29,"1,298.86","1,301.58","1,304.59","1,291.47"
2020.12.28,"1,296.05","1,288.22","1,301.84","1,282.07"
2020.12.24,"1,277.28","1,276.45","1,279.70","1,274.06"
2020.12.23,"1,275.40","1,274.09","1,280.46","1,269.07"
2020.12.22,"1,274.47","1,276.69","1,277.63","1,263.84"
2020.12.21,"1,279.10","1,275.65","1,285.87","1,266.90"
2020.12.18,"1,289.04","1,300.80","1,302.07","1,284.01"
2020.12.17,"1,298.63","1,299.24","1,300.82","1,293.42"
2020.12.16,"1,292.53","1,282.00","1,295.38","1,280.63"
2020.12.15,"1,278.83","1,275.37","1,279.10","1,266.89"
2020.12.14,"1,265.54","1,270.31","1,281.02","1,265.15"
2020.12.11,"1,259.81","1,259.94","1,263.93","1,249.46"
2020.12.10,"1,263.45","1,260.36","1,270.81","1,254.05"
2020.12.9,"1,265.07","1,275.05","1,278.25","1,259.86"
2020.12.8,"1,271.60","1,267.42","1,272.45","1,259.16"
2020.12.7,"1,272.18","1,271.04","1,272.98","1,266.59"
2020.12.4,"1,274.78","1,279.27","1,279.27","1,272.56"
2020.12.3,"1,276.47","1,275.76","1,283.38","1,274.08"
2020.12.2,"1,275.02","1,278.93","1,279.19","1,268.78"
2020.12.1,"1,283.97","1,280.77","1,290.14","1,271.86"
2020.11.30,"1,271.42","1,279.47","1,281.59","1,255.01"
2020.11.27,"1,280.15","1,283.31","1,284.75","1,277.26"
2020.11.25,"1,277.27","1,271.40","1,279.17","1,269.64"
2020.11.24,"1,269.93","1,262.31","1,274.39","1,259.39"
2020.11.23,"1,253.36","1,251.12","1,258.19","1,243.31"
2020.11.20,"1,243.31","1,250.85","1,251.95","1,243.19"
2020.11.19,"1,249.68","1,243.88","1,251.25","1,240.25"
2020.11.18,"1,243.98","1,250.63","1,260.16","1,243.96"
2020.11.17,"1,253.70","1,258.50","1,260.57","1,248.25"
2020.11.16,"1,257.53","1,248.47","1,257.73","1,243.73"
2020.11.13,"1,244.78","1,236.25","1,247.30","1,231.19"
2020.11.12,"1,228.51","1,244.03","1,246.79","1,221.18"
2020.11.11,"1,243.18","1,233.25","1,246.58","1,231.08"
2020.11.10,"1,224.78","1,231.72","1,235.24","1,214.59"
2020.11.9,"1,238.56","1,271.03","1,278.88","1,237.70"
2020.11.6,"1,258.63","1,258.64","1,260.42","1,243.24"
2020.11.5,"1,262.05","1,257.87","1,271.87","1,255.60"
2020.11.4,"1,237.02","1,219.30","1,247.21","1,219.30"
2020.11.3,"1,199.38","1,185.25","1,206.38","1,178.76"
2020.11.2,"1,175.56","1,183.62","1,186.73","1,160.68"
2020.10.30,"1,172.03","1,196.24","1,198.55","1,163.10"
2020.10.29,"1,208.30","1,203.69","1,222.75","1,194.77"
2020.10.28,"1,197.42","1,219.84","1,222.61","1,197.21"
2020.10.27,"1,239.06","1,235.75","1,242.47","1,231.90"
2020.10.26,"1,232.00","1,240.95","1,251.42","1,213.95"
2020.10.23,"1,249.95","1,243.55","1,250.06","1,233.44"
2020.10.22,"1,238.94","1,239.03","1,242.23","1,222.53"
2020.10.21,"1,238.34","1,245.35","1,252.73","1,233.77"
2020.10.20,"1,246.19","1,244.40","1,262.40","1,241.31"
2020.10.19,"1,238.00","1,264.69","1,271.03","1,234.96"
2020.10.16,"1,257.80","1,277.04","1,284.97","1,253.33"
2020.10.15,"1,270.30","1,249.29","1,273.85","1,247.51"
2020.10.14,"1,269.19","1,289.51","1,291.56","1,263.10"
2020.10.13,"1,287.57","1,288.24","1,295.19","1,282.00"
2020.10.12,"1,287.14","1,273.17","1,296.42","1,271.04"
2020.10.9,"1,260.08","1,247.86","1,262.31","1,246.34"
2020.10.8,"1,241.47","1,243.73","1,245.10","1,233.59"
2020.10.7,"1,235.99","1,219.95","1,237.65","1,219.95"
2020.10.6,"1,206.24","1,229.32","1,234.83","1,203.77"
2020.10.5,"1,232.48","1,220.67","1,233.22","1,219.59"
2020.10.2,"1,213.10","1,204.11","1,219.47","1,203.19"
2020.10.1,"1,226.01","1,222.32","1,227.10","1,213.19"
2020.9.30,"1,207.69","1,202.40","1,223.07","1,200.73"
2020.9.29,"1,199.70","1,209.63","1,210.38","1,199.34"
2020.9.28,"1,209.21","1,200.21","1,211.40","1,194.56"
2020.9.25,"1,183.40","1,168.07","1,186.99","1,157.26"
2020.9.24,"1,165.13","1,157.37","1,181.81","1,149.79"
2020.9.23,"1,163.66","1,199.07","1,199.31","1,161.29"
2020.9.22,"1,190.32","1,170.09","1,191.35","1,163.48"
2020.9.21,"1,156.13","1,150.41","1,156.27","1,133.04"
2020.9.18,"1,169.00","1,188.85","1,190.70","1,156.64"
2020.9.17,"1,186.13","1,183.80","1,193.11","1,175.60"
2020.9.16,"1,205.26","1,223.90","1,224.37","1,204.80"
2020.9.15,"1,217.64","1,215.10","1,220.85","1,208.88"
2020.9.14,"1,205.24","1,211.75","1,219.98","1,201.08"
2020.9.11,"1,196.89","1,209.87","1,212.64","1,185.35"
2020.9.10,"1,200.68","1,231.21","1,242.62","1,197.64"
2020.9.9,"1,222.32","1,205.68","1,232.45","1,201.32"
2020.9.8,"1,194.69","1,190.65","1,216.00","1,185.33"
2020.9.4,"1,220.14","1,233.48","1,246.18","1,181.46"
2020.9.3,"1,237.57","1,276.25","1,276.66","1,223.22"
2020.9.2,"1,283.28","1,277.17","1,285.12","1,267.27"
2020.9.1,"1,267.62","1,257.74","1,267.81","1,254.78"
2020.8.31,"1,253.91","1,250.36","1,262.01","1,249.13"
2020.8.28,"1,251.82","1,251.29","1,253.96","1,246.19"
2020.8.27,"1,245.67","1,258.33","1,259.22","1,240.25"
2020.8.26,"1,254.67","1,238.18","1,256.87","1,236.06"
2020.8.25,"1,236.56","1,230.12","1,237.36","1,222.64"
2020.8.24,"1,230.04","1,222.75","1,232.87","1,219.95"
2020.8.21,"1,214.27","1,211.25","1,215.06","1,207.87"
2020.8.20,"1,210.45","1,201.62","1,214.21","1,199.71"
2020.8.19,"1,208.71","1,218.80","1,221.89","1,207.07"
2020.8.18,"1,217.44","1,206.89","1,219.55","1,201.74"
2020.8.17,"1,199.92","1,193.94","1,202.13","1,190.87"
2020.8.14,"1,185.62","1,187.98","1,187.99","1,180.32"
2020.8.13,"1,186.76","1,188.59","1,196.83","1,185.35"
2020.8.12,"1,187.44","1,178.40","1,189.59","1,176.54"
2020.8.11,"1,167.93","1,177.66","1,185.49","1,165.47"
2020.8.10,"1,175.40","1,170.54","1,177.07","1,163.12"
2020.8.7,"1,167.41","1,172.07","1,175.88","1,158.48"
2020.8.6,"1,170.85","1,160.79","1,174.92","1,157.85"
2020.8.5,"1,165.04","1,152.08","1,166.18","1,150.12"
2020.8.4,"1,148.91","1,138.67","1,149.99","1,137.84"
2020.8.3,"1,139.53","1,150.06","1,150.12","1,137.73"
2020.7.31,"1,145.81","1,160.30","1,160.30","1,135.64"
2020.7.30,"1,131.37","1,121.99","1,138.85","1,116.86"
2020.7.29,"1,130.21","1,126.60","1,132.21","1,123.12"
2020.7.28,"1,118.41","1,131.91","1,133.83","1,117.19"
2020.7.27,"1,132.31","1,129.84","1,137.55","1,122.41"
2020.7.24,"1,122.55","1,108.56","1,128.31","1,101.47"
2020.7.23,"1,118.87","1,142.60","1,142.60","1,111.97"
2020.7.22,"1,142.07","1,134.36","1,143.54","1,133.04"
2020.7.21,"1,138.34","1,151.58","1,152.54","1,132.50"
2020.7.20,"1,142.47","1,112.18","1,144.81","1,110.49"
2020.7.17,"1,107.71","1,119.16","1,119.31","1,103.87"
2020.7.16,"1,115.20","1,107.14","1,120.05","1,100.71"
2020.7.15,"1,118.24","1,124.38","1,127.87","1,102.90"
2020.7.14,"1,113.07","1,101.27","1,114.07","1,080.12"
2020.7.13,"1,106.46","1,138.69","1,157.80","1,103.23"
2020.7.10,"1,125.92","1,115.54","1,127.15","1,105.65"
2020.7.9,"1,114.73","1,111.85","1,117.70","1,091.82"
2020.7.8,"1,106.19","1,093.48","1,106.45","1,088.99"
2020.7.7,"1,089.49","1,103.08","1,108.25","1,089.06"
2020.7.6,"1,108.60","1,089.20","1,108.61","1,088.70"
2020.7.2,"1,074.07","1,084.03","1,093.21","1,071.60"
2020.7.1,"1,069.88","1,051.54","1,074.05","1,051.52"
2020.6.30,"1,051.42","1,033.75","1,055.38","1,031.27"
2020.6.29,"1,033.56","1,022.53","1,035.25","1,009.70"
2020.6.26,"1,020.03","1,045.27","1,047.59","1,018.48"
2020.6.25,"1,044.40","1,037.26","1,045.03","1,028.56"
2020.6.24,"1,041.21","1,058.10","1,061.98","1,030.45"
2020.6.23,"1,062.23","1,060.12","1,068.62","1,057.95"
2020.6.22,"1,051.29","1,039.52","1,051.45","1,035.15"
2020.6.19,"1,039.83","1,058.97","1,058.97","1,036.45"
2020.6.18,"1,044.50","1,043.42","1,048.54","1,039.99"
2020.6.17,"1,046.66","1,052.08","1,055.92","1,043.78"
2020.6.16,"1,045.88","1,053.47","1,053.47","1,027.54"
2020.6.15,"1,025.39",996.41,"1,029.24",991.38
2020.6.12,"1,016.50","1,034.13","1,038.04",996.64
2020.6.11,"1,009.09","1,031.51","1,047.18","1,008.26"
2020.6.10,"1,061.21","1,071.40","1,072.78","1,059.13"
2020.6.9,"1,065.43","1,057.38","1,071.33","1,054.58"
2020.6.8,"1,065.86","1,056.09","1,066.42","1,056.09"
2020.6.5,"1,049.92","1,045.23","1,054.06","1,043.47"
2020.6.4,"1,028.05","1,032.43","1,037.11","1,022.70"
2020.6.3,"1,033.72","1,021.16","1,036.51","1,021.16"
2020.6.2,"1,017.85","1,014.38","1,017.85","1,008.86"
2020.6.1,"1,011.44","1,003.80","1,014.12","1,002.63"
2020.5.29,"1,002.29",994.98,"1,002.60",988.72
2020.5.28,995.55,"1,005.69","1,012.32",993.05
2020.5.27,"1,006.07","1,001.23","1,006.12",979.53
2020.5.26,993.3,"1,005.32","1,006.32",991.67
2020.5.22,982.39,985,985.45,976.66
2020.5.21,983.74,987.75,994.59,974.9
2020.5.20,985.3,985.9,987.16,978.87
2020.5.19,971.57,971.22,987.03,968.94
2020.5.18,972.49,962,975.88,962
2020.5.15,942.3,923.68,942.73,922.91
2020.5.14,932.38,908.93,932.68,903.56
2020.5.13,920.32,932.18,938.26,910.66
2020.5.12,931.57,956.66,958.15,931.57
2020.5.11,953,945.32,959.26,944.02
2020.5.8,952.09,945.41,952.33,941.56
2020.5.7,936.51,935.01,939.63,931.96
2020.5.6,924.1,928.58,930.52,920.38
2020.5.5,921.2,930.07,932.27,918.72
2020.5.4,918.01,899.85,918.59,896.23
2020.5.1,911.72,920.55,928.64,904.39
2020.4.30,955.81,950.13,956.96,941.68
2020.4.29,952.07,945.29,957.48,941.47
2020.4.28,930.6,946.46,948.83,927.68
2020.4.27,933.05,932.77,940.34,929.98
2020.4.24,922.03,917.87,925.59,909.07
2020.4.23,909.04,912.64,920.81,905.18
2020.4.22,906.14,904.25,911.16,899.33
2020.4.21,888.09,903.17,906.09,879.46
2020.4.20,912.37,917.75,929.51,911.07
2020.4.17,924.09,918.35,925.42,908.9
2020.4.16,905.55,895.18,918.02,889.04
2020.4.15,888.32,879.02,895.66,876.25
2020.4.14,902.48,882.93,904.58,879.45
2020.4.13,866.22,854.12,869.48,845.51
2020.4.9,856.78,856.57,868.19,848.5
2020.4.8,844.68,829.16,846.57,824.25
2020.4.7,821.32,842.82,847.12,819.34
2020.4.6,811.31,781.36,813.46,778.11
2020.4.3,753.09,760.55,763.97,744.26
2020.4.2,764.32,757.42,774.28,749.03
2020.4.1,761.66,767.6,778.28,755.22
2020.3.31,793.11,803.3,813.57,791.48
2020.3.30,807.52,794.37,809.81,783.07
2020.3.27,790.18,794.15,810.01,782.17
2020.3.26,817.74,792.23,819.91,789.44
2020.3.25,784.01,786.13,812.67,768.28
2020.3.24,775.51,750.79,775.85,749.39
2020.3.23,713.84,702.26,726.82,689.34
2020.3.20,711.34,746.16,761.27,708.68
2020.3.19,731.19,706.04,751.9,684.01
2020.3.18,707.13,710.14,719.21,663.43
2020.3.17,743.78,733.74,760.29,692.69
2020.3.16,714.98,743.82,764.82,713.17
2020.3.13,813.24,794.27,813.26,763.12
2020.3.12,766.6,807.13,813.06,765.93
2020.3.11,849.84,879.89,879.89,841.85
2020.3.10,897.98,878.73,898.01,852.24
2020.3.9,852.13,859.98,877.64,845.5
2020.3.6,908.3,898.57,912.93,888.86
2020.3.5,921.33,939.69,940.92,915.28
2020.3.4,957.38,939.14,957.85,930.16
2020.3.3,925.78,951.33,963.69,916.66
2020.3.2,947.78,920.95,947.85,906.8
2020.2.28,915.77,900.17,917.54,889.83
2020.2.27,922.88,942.72,961.46,922.71
2020.2.26,962.01,972.93,983.73,959.59
2020.2.25,968.73,"1,000.02","1,005.35",966.44
2020.2.24,994.64,"1,000.76","1,004.52",989.59
2020.2.21,"1,031.02","1,043.05","1,044.23","1,028.13"
2020.2.20,"1,048.16","1,047.59","1,051.11","1,035.35"
2020.2.19,"1,048.28","1,047.34","1,052.19","1,046.81"
2020.2.18,"1,043.39","1,039.82","1,046.13","1,036.90"
2020.2.14,"1,042.54","1,047.22","1,048.18","1,039.88"
2020.2.13,"1,044.33","1,041.36","1,049.13","1,039.74"
2020.2.12,"1,046.86","1,042.06","1,048.04","1,041.33"
2020.2.11,"1,036.64","1,033.05","1,042.22","1,030.62"
2020.2.10,"1,028.76","1,015.81","1,028.78","1,015.66"
2020.2.7,"1,016.00","1,014.20","1,021.27","1,011.05"
2020.2.6,"1,018.97","1,022.71","1,022.71","1,018.43"
2020.2.5,"1,020.57","1,022.54","1,023.86","1,013.72"
2020.2.4,"1,015.54","1,009.65","1,019.85","1,009.30"
2020.2.3,997.96,997.1,"1,011.07",997.1
2020.1.31,992.01,"1,011.13","1,011.46",989.87
2020.1.30,983.92,978.37,984.56,975.71
2020.1.29,984.65,987.49,992.43,984.05
2020.1.28,985.22,979.4,988.71,976.59
2020.1.27,975.64,970.69,980.47,967.86
2020.1.24,990.75,"1,006.19","1,006.91",985.94
2020.1.23,"1,004.12",999.31,"1,005.61",993.22
2020.1.22,"1,002.92","1,007.58","1,010.82","1,002.19"
2020.1.21,"1,003.97","1,001.66","1,004.32",997.45
2020.1.17,"1,005.68","1,004.89","1,007.17","1,003.60"
2020.1.16,"1,002.85",999.89,"1,002.90",998.9
2020.1.15,993.95,994.43,997.68,991.42
2020.1.14,996.51,996.04,999.44,993.8
2020.1.13,997.67,996.55,999.09,993.64
2020.1.10,994.48,"1,001.63","1,001.63",993.26
2020.1.9,999.92,999.39,"1,003.75",997.45
2020.1.8,994.37,991.48,"1,000.49",990.95
2020.1.7,992.87,992.75,994.83,988.52
2020.1.6,994.12,983.76,994.17,983.29
2020.1.3,990.5,986,993.41,985.95
2020.1.2,999.01,993.05,999.01,989.11
2019.12.31,986.29,983.04,986.88,981.6
2019.12.30,984.82,992.64,993.59,982.99
2019.12.27,991.94,994.9,997.74,990.41
2019.12.26,991.42,979.8,991.52,979.8
2019.12.24,977.43,976.3,978.67,976.3
2019.12.23,976.16,978.69,979.27,975.3
2019.12.20,977.43,979.35,979.7,976.33
2019.12.19,976.28,972.09,976.78,970.8
2019.12.18,972.81,974.66,975.94,971.71
2019.12.17,972.84,969.41,973.5,969.41
2019.12.16,967.51,967.04,969.55,965.66
2019.12.13,963.4,963.82,965.28,958.92
2019.12.12,963.02,956.22,964.91,954.86
2019.12.11,954.67,953.05,955.02,949.58
2019.12.10,951.86,954.18,955.8,950.47
2019.12.9,953.89,952.52,957.38,952.35
2019.12.6,953.2,952.13,955.14,952.13
2019.12.5,945.56,950.18,950.24,944.01
2019.12.4,947.67,946.3,951.86,946.3
2019.12.3,943.85,944.52,944.53,938.13
2019.12.2,953.48,962.71,963.01,950.69
2019.11.29,960.79,967.57,968.91,960.38
2019.11.27,968.21,962.3,968.7,961.55
2019.11.26,960.24,952.09,960.35,952.09
2019.11.25,952.54,947.89,953.06,947.89
2019.11.22,944.15,941.19,944.28,939.28
2019.11.21,938.08,943.57,945.26,937.1
2019.11.20,943,945.68,949.43,938.38
2019.11.19,945.67,952.17,952.42,942.94
2019.11.18,954.93,951.71,955.22,948.43
2019.11.15,951.74,954.2,954.58,949.71
2019.11.14,950.36,947.17,952.26,946.33
2019.11.13,947.05,948.36,949.36,944.48
2019.11.12,950.7,952.89,955.52,948.99
2019.11.11,951.46,950.15,951.75,948.4
2019.11.8,954.04,955.31,955.33,950.08
2019.11.7,953.78,961.78,962.46,952.61
2019.11.6,959.19,959.87,959.87,954.94
2019.11.5,958.64,958.28,960.62,954.83
2019.11.4,957.26,958.42,960.93,956.05
2019.11.1,956.17,955.12,956.97,953.11
2019.10.31,950.01,953.99,956.2,945.91
2019.10.30,954.41,947.59,954.83,944.84
2019.10.29,948.69,953.63,954.77,948.25
2019.10.28,954.33,952.16,955.94,950.88
2019.10.25,950.76,937.23,953.54,937.21
2019.10.24,952.78,953.91,955.18,949.76
2019.10.23,952.26,955.81,955.99,949.27
2019.10.22,956.37,962.1,962.12,955.86
2019.10.21,963.29,962.87,966.29,960.48
2019.10.18,958.79,960.89,962.56,955.16
2019.10.17,961.9,964.35,966.04,960.42
2019.10.16,958.85,955.34,960.42,955.34
2019.10.15,954.96,948.38,957.38,948.31
2019.10.14,945.88,944.41,948.01,943.32
2019.10.11,946.48,946.02,954.27,945.53
2019.10.10,935.74,931.55,939.72,930.86
2019.10.9,930.77,928.7,933.57,926.52
2019.10.8,922.52,925.86,932.56,922.49
2019.10.7,933.12,934.12,938.64,930.24
2019.10.4,937.22,929.56,937.43,929.23
2019.10.3,928.25,922.22,928.29,911.12
2019.10.2,923.3,934.36,934.36,919.17
2019.10.1,939.96,949.49,953.43,939.76
2019.9.30,947.27,941.04,948.49,940.31
2019.9.27,939.36,946.27,946.41,934.34
2019.9.26,942.86,948.55,949.22,938.88
2019.9.25,948.15,942.77,949.56,935.24
2019.9.24,939.04,954.84,957.86,936.86
2019.9.23,950.35,944.79,953.02,944.11
2019.9.20,948.16,959.66,963.4,947.92
2019.9.19,959.36,962.84,964.64,958.79
2019.9.18,961.5,961.36,962.27,951.96
2019.9.17,962.16,953.32,962.42,952.84
2019.9.16,956.4,961.83,962.66,954.93
2019.9.13,969.05,972.59,974.44,968.14
2019.9.12,970.88,970.06,976.5,968.62
2019.9.11,965.83,962.87,968.06,959.56
2019.9.10,964.29,964.21,964.29,954.71
2019.9.9,967.99,968.12,970.98,965.17
2019.9.6,965.06,964.28,967.69,962.14
2019.9.5,963.01,953.85,964.25,953.85
2019.9.4,945.05,941.09,946.34,937.82
2019.9.3,936.98,935.8,942.43,933.19
2019.8.30,940.47,948.83,949.23,937.21
2019.8.29,945.77,941.26,947.63,940.35
2019.8.28,932.02,919.71,932.82,917.89
2019.8.27,921.94,930.39,930.8,919.81
2019.8.26,925.72,924.33,925.86,916.93
2019.8.23,916.38,935.18,939.97,913.46
2019.8.22,942.34,945.21,947.64,936.48
2019.8.21,942.92,939.72,943.01,938.82
2019.8.20,926,926.76,932.23,924.43
2019.8.19,926.72,927.83,929.48,924.18
2019.8.16,915.32,911.34,917.14,909.46
2019.8.15,905.42,910.63,912.79,897.92
2019.8.14,906.1,922.24,922.24,905.39
2019.8.13,935.46,918.13,942.91,916
2019.8.12,919.71,926.92,927.77,916.26
2019.8.9,933.03,940.25,941.85,928.5
2019.8.8,942.18,930.38,942.49,929.58
2019.8.7,923.86,913.8,925.54,906.62
2019.8.6,920.96,913.86,922.21,907.91
2019.8.5,907.67,917.44,917.44,900.89
2019.8.2,933.12,937.97,939.13,929.08
2019.8.1,941.7,955.65,965.33,938.09
2019.7.31,954.09,965.54,965.82,945.43
2019.7.30,965.48,965.45,968.46,963.33
2019.7.29,972.17,975.3,975.3,967.76
2019.7.26,977.85,974.98,978.8,971.96
2019.7.25,975.69,979.12,981.56,974.81
2019.7.24,981.91,971.5,982.05,971.5
2019.7.23,976.68,975.29,976.89,969.17
2019.7.22,971.08,971.72,973.04,966.49
2019.7.19,969.52,979.45,980.76,969.3
2019.7.18,976.38,974.84,977.96,968.89
2019.7.17,978.51,986.51,987.24,978.49
2019.7.16,987.4,986.16,990.11,984.37
2019.7.15,989.17,988.35,989.49,983.7
2019.7.12,985.83,978.28,986.17,978.28
2019.7.11,975.46,977.65,979.63,973.36
2019.7.10,973.86,973.19,975.58,969.21
2019.7.9,970.09,963.32,970.91,962.8
2019.7.8,966.92,962.16,967.69,961.23
2019.7.5,965.13,959.55,966.22,956.98
2019.7.3,964.02,957.73,964.02,957.73
2019.7.2,956.88,953.44,956.89,948.99
2019.7.1,953.84,955.15,961.26,949.94
2019.6.28,945.58,944.73,947.44,943.21
2019.6.27,943.24,939.83,944.48,939.42
2019.6.26,937.7,937.44,940.77,936.46
2019.6.25,933.85,945.38,946.15,932.54
2019.6.24,943.98,948.42,949.87,943.43
2019.6.21,948.84,951.77,954.08,948.2
2019.6.20,952.29,952.71,955.22,945.29
2019.6.19,946.09,945.38,947.91,939.37
2019.6.18,943.84,942.9,950.4,942.49
2019.6.17,936.83,937.52,940.3,936.14
2019.6.14,935.89,932.37,937.73,931.76
2019.6.13,933.63,928.75,935.51,928.66
2019.6.12,925.32,925.21,929.68,923.93
2019.6.11,926.32,930.67,934.95,922.93
2019.6.10,923.23,919.98,931.73,918.4
2019.6.7,913.6,903.22,916.15,902.53
2019.6.6,899.4,894.37,901.77,890.95
2019.6.5,894.97,896.75,896.75,886.02
2019.6.4,891.08,874.69,891.32,874.69
2019.6.3,868.21,876.35,878.52,862.89
2019.5.31,878.54,879.5,883.17,876.51
2019.5.30,891.34,889.22,894.56,888.24
2019.5.29,886.86,889.21,890.08,880.61
2019.5.28,894.77,902.09,906.99,893.64
2019.5.24,899.17,902.95,904.58,895.52
2019.5.23,897.92,903.01,903.01,893.27
2019.5.22,910.1,912.69,915.66,909.01
2019.5.21,918.37,915.1,921.01,912.3
2019.5.20,913.17,913.76,915.92,909.09
2019.5.17,919.56,921.02,931.62,919.15
2019.5.16,926.99,921.2,932.57,921.2
2019.5.15,917.78,905.75,919.8,903.64
2019.5.14,910.67,906.52,915.65,901.82
2019.5.13,902.79,913.81,913.81,899.58
2019.5.10,930.2,928.12,934.62,913.39
2019.5.9,929.78,926.46,932.89,919.24
2019.5.8,933.77,932.6,939.54,929.48
2019.5.7,934.39,942.43,944.86,927.07
2019.5.6,948.21,939.38,950.07,938.16
2019.5.3,954.28,950.71,955.88,948.43
2019.5.2,941.13,942.31,945.63,934.52
2019.5.1,941.37,953.54,953.98,941.28
2019.4.30,952.14,951.88,953.32,944.84
2019.4.29,954.06,957.18,958.2,953.06
2019.4.26,957.39,953.51,957.39,946.41
2019.4.25,948.6,953.63,953.63,945.4
2019.4.24,953.13,954.14,958.01,952.85
2019.4.23,953.4,944.29,955.4,943.85
2019.4.22,941.93,940.46,944.78,937.75
2019.4.18,943.97,945.41,946.56,941.47
2019.4.17,944.47,945.74,947.96,943.88
2019.4.16,942.64,940.56,944.11,940.56
2019.4.15,938.16,936.42,938.62,931.75
2019.4.12,936.24,934.21,938.18,934.21
2019.4.11,931.13,930.9,931.42,928.74
2019.4.10,929.98,927.12,930.15,923.5
2019.4.9,925.47,930.85,930.9,923.98
2019.4.8,933.91,928.85,934.05,927.87
2019.4.5,930.29,926.76,930.95,926.65
2019.4.4,924.49,919.02,924.69,918.41
2019.4.3,917.99,916.17,921.18,914.41
2019.4.2,911.54,911.55,912.64,908.75
2019.4.1,911.77,907.7,912.08,906.3
2019.3.29,901.2,900.9,902.9,899.16
2019.3.28,896.58,894.81,900.24,891.65
2019.3.27,891.42,894.66,898.43,885.83
2019.3.26,893.71,895.18,900.11,889.14
2019.3.25,889.79,882.34,893.62,882.34
2019.3.22,884.84,898.54,901.35,884.69
2019.3.21,903.38,890.87,904.26,890.77
2019.3.20,891.57,889.73,895.33,882.57
2019.3.19,888.26,887.56,896.14,885.19
2019.3.18,883.85,875.85,884.63,875.85
2019.3.15,874.67,872.07,875.65,868.37
2019.3.14,868.5,871.09,871.09,867.01
2019.3.13,871.21,870.39,876.15,869.88
2019.3.12,867.86,866.83,869.72,864.14
2019.3.11,865.85,855.02,866.61,855.02
2019.3.8,852.82,851.01,853.13,846.06
2019.3.7,858.46,868.17,868.38,855.8
2019.3.6,870.42,876.78,879.46,870.2
2019.3.5,875.33,876.92,879.32,874.08
2019.3.4,873.56,878.5,880.91,866.88
2019.3.1,874.97,874.73,877.42,868.74
2019.2.28,867.03,867.03,869.78,863.39
2019.2.27,871.93,871.82,874.15,865.49
2019.2.26,872.28,868.6,873.51,866.64
2019.2.25,870.98,878.18,880.05,870.63
2019.2.22,873.67,870.74,874.09,869.97
2019.2.21,868.61,869.02,871.29,865.31
2019.2.20,870.36,869.7,872.61,867.04
2019.2.19,869.17,863.27,871.86,863.23
2019.2.15,865.07,864.74,867.41,863.02
2019.2.14,860.57,858.98,865.52,853.17
2019.2.13,864.37,862.11,866.37,860.58
2019.2.12,859.06,849.35,859.72,849.03
2019.2.11,845.04,846.46,848.84,843.65
2019.2.8,843.51,842.1,843.52,837.06
2019.2.7,847.81,848.04,850.57,840.44
2019.2.6,855.28,861.56,861.69,852.12
2019.2.5,859.7,854.84,861.18,854.59
2019.2.4,851.55,845.67,851.55,843.56
2019.2.1,846.16,848.86,855.64,844.19
2019.1.31,861.45,853.99,864.92,850.65
2019.1.30,852.16,840.54,854.8,840.48
2019.1.29,834.14,839.68,839.84,829.52
2019.1.28,841.03,839.21,841.03,832.6
2019.1.25,847.09,847.24,849.97,845.2
2019.1.24,838.3,834.52,838.88,832.42
2019.1.23,833.87,836.9,839.03,824.23
2019.1.22,832.01,842.55,844.14,825.03
2019.1.18,847.21,843.88,850.99,841.57
2019.1.17,836.35,827.43,838.68,826.44
2019.1.16,830.72,833.06,837.82,830.22
2019.1.15,832.03,823.83,833.04,822.78
2019.1.14,822.7,820.27,829.28,816.68
2019.1.11,828.34,825.31,831.02,823.3
2019.1.10,828.59,821.14,829.38,816.77
2019.1.9,830.53,827.03,834.08,823.29
2019.1.8,826.69,828.03,831.21,814.22
2019.1.7,817.35,804.03,821.91,803.38
