Date,Asset_Clusters
2024-08-14,"{'BTC': 5, 'COCOA': 7, 'IWM': 2, 'KOSPI': 4, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 1, 'Naver': 4, 'NYSE': 2, 'Platinum': 3, 'QQQ': 1, 'Samsung': 4, 'Shanghai': 6, 'XLE': 2, 'XLF': 2, 'XLI': 2, 'XLK': 1, 'XLP': 2, 'XLRE': 2, 'XLV': 2, 'XLY': 1}"
2024-08-15,"{'BTC': 7, 'COCOA': 5, 'IWM': 2, 'KOSPI': 4, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 1, 'Naver': 4, 'NYSE': 2, 'Platinum': 3, 'QQQ': 1, 'Samsung': 4, 'Shanghai': 6, 'XLE': 2, 'XLF': 2, 'XLI': 2, 'XLK': 1, 'XLP': 2, 'XLRE': 2, 'XLV': 2, 'XLY': 1}"
2024-08-16,"{'BTC': 7, 'COCOA': 5, 'IWM': 2, 'KOSPI': 4, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 1, 'Naver': 4, 'NYSE': 2, 'Platinum': 3, 'QQQ': 1, 'Samsung': 4, 'Shanghai': 6, 'XLE': 2, 'XLF': 2, 'XLI': 2, 'XLK': 1, 'XLP': 2, 'XLRE': 2, 'XLV': 2, 'XLY': 1}"
2024-08-19,"{'BTC': 6, 'COCOA': 4, 'IWM': 2, 'KOSPI': 3, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 1, 'Naver': 3, 'NYSE': 2, 'QQQ': 1, 'Samsung': 3, 'Shanghai': 5, 'XLE': 2, 'XLF': 2, 'XLI': 2, 'XLK': 1, 'XLP': 2, 'XLRE': 2, 'XLV': 2, 'XLY': 1}"
2024-08-20,"{'BTC': 5, 'COCOA': 7, 'IWM': 2, 'KOSPI': 4, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 1, 'Naver': 4, 'NYSE': 2, 'Platinum': 3, 'QQQ': 1, 'Samsung': 4, 'Shanghai': 6, 'XLE': 2, 'XLF': 2, 'XLI': 2, 'XLK': 1, 'XLP': 2, 'XLRE': 2, 'XLV': 2, 'XLY': 1}"
2024-08-21,"{'BTC': 6, 'COCOA': 4, 'IWM': 2, 'KOSPI': 3, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 1, 'Naver': 3, 'NYSE': 2, 'QQQ': 1, 'Samsung': 3, 'Shanghai': 5, 'XLE': 2, 'XLF': 2, 'XLI': 2, 'XLK': 1, 'XLP': 2, 'XLRE': 2, 'XLV': 2, 'XLY': 1}"
2024-08-22,"{'BTC': 2, 'COCOA': 6, 'Copper': 3, 'Gold': 3, 'IWM': 1, 'KOSPI': 4, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 2, 'Naver': 4, 'NYSE': 1, 'Palladium': 3, 'Platinum': 3, 'QQQ': 2, 'Samsung': 4, 'Shanghai': 5, 'Swedish.Consumer.Products.and.Services.GI': 1, 'VIX': 5, 'XLE': 1, 'XLF': 1, 'XLI': 1, 'XLK': 2, 'XLP': 1, 'XLRE': 1, 'XLV': 1, 'XLY': 2}"
2024-08-23,"{'BTC': 2, 'COCOA': 5, 'Gold': 1, 'IWM': 2, 'KOSPI': 3, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 2, 'Naver': 3, 'NYSE': 2, 'Platinum': 1, 'QQQ': 2, 'Samsung': 3, 'Shanghai': 4, 'VIX': 4, 'XLE': 2, 'XLF': 2, 'XLI': 2, 'XLK': 2, 'XLP': 2, 'XLRE': 2, 'XLV': 2, 'XLY': 2}"
2024-08-26,"{'BTC': 7, 'COCOA': 2, 'Gold': 4, 'IWM': 5, 'KOSPI': 1, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 6, 'Naver': 1, 'NYSE': 5, 'Platinum': 4, 'QQQ': 6, 'Samsung': 1, 'Shanghai': 3, 'XLE': 5, 'XLF': 5, 'XLI': 5, 'XLK': 6, 'XLP': 5, 'XLRE': 5, 'XLV': 5, 'XLY': 6}"
2024-08-27,"{'BTC': 6, 'COCOA': 4, 'Gold': 5, 'IWM': 2, 'KOSPI': 3, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 1, 'Naver': 3, 'NYSE': 2, 'QQQ': 1, 'Samsung': 3, 'Shanghai': 7, 'XLE': 2, 'XLF': 2, 'XLI': 2, 'XLK': 1, 'XLP': 2, 'XLRE': 2, 'XLV': 2, 'XLY': 1}"
2024-08-28,"{'BTC': 7, 'COCOA': 3, 'COTTON': 2, 'Gold': 4, 'IWM': 5, 'KOSPI': 1, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 6, 'Naver': 1, 'NYSE': 5, 'Palladium': 4, 'Platinum': 4, 'QQQ': 6, 'US5Y': 2, 'XLE': 5, 'XLF': 5, 'XLI': 5, 'XLK': 6, 'XLP': 5, 'XLV': 5, 'XLY': 6}"
2024-08-29,"{'BTC': 6, 'COCOA': 2, 'Gold': 3, 'IWM': 4, 'KOSPI': 1, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 5, 'Naver': 1, 'NYSE': 4, 'Palladium': 3, 'Platinum': 3, 'QQQ': 5, 'US5Y': 2, 'XLE': 4, 'XLF': 4, 'XLI': 4, 'XLK': 5, 'XLP': 4, 'XLRE': 4, 'XLV': 4, 'XLY': 5}"
2024-08-30,"{'BTC': 5, 'COCOA': 2, 'Gold': 4, 'IWM': 5, 'KOSPI': 3, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 5, 'Naver': 3, 'NYSE': 5, 'Platinum': 4, 'QQQ': 5, 'US5Y': 1, 'VIX': 1, 'XLE': 5, 'XLF': 5, 'XLI': 5, 'XLK': 5, 'XLP': 5, 'XLV': 5, 'XLY': 5}"
2024-09-03,"{'BTC': 5, 'COCOA': 2, 'Gold': 3, 'IWM': 5, 'KOSPI': 4, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 5, 'Naver': 4, 'NYSE': 5, 'Palladium': 3, 'Platinum': 3, 'QQQ': 5, 'US5Y': 1, 'VIX': 1, 'XLE': 5, 'XLF': 5, 'XLI': 5, 'XLK': 5, 'XLP': 5, 'XLV': 5, 'XLY': 5}"
2024-09-04,"{'BTC': 5, 'COCOA': 2, 'Gold': 4, 'IWM': 5, 'KOSPI': 3, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 5, 'Naver': 3, 'NYSE': 5, 'Platinum': 4, 'QQQ': 5, 'Samsung': 3, 'Swedish.Consumer.Products.and.Services.GI': 5, 'US3M': 1, 'US5Y': 1, 'VIX': 1, 'XLE': 5, 'XLF': 5, 'XLI': 5, 'XLK': 5, 'XLP': 5, 'XLV': 5, 'XLY': 5}"
2024-09-05,"{'BTC': 5, 'COCOA': 2, 'Gold': 4, 'IWM': 5, 'KOSPI': 3, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 5, 'Naver': 3, 'NYSE': 5, 'Platinum': 4, 'QQQ': 5, 'Samsung': 3, 'Swedish.Consumer.Products.and.Services.GI': 5, 'US5Y': 1, 'VIX': 1, 'XLE': 5, 'XLF': 5, 'XLI': 5, 'XLK': 5, 'XLP': 5, 'XLV': 5, 'XLY': 5}"
2024-09-06,"{'BTC': 2, 'COCOA': 4, 'Gold': 3, 'IWM': 2, 'KOSPI': 1, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 2, 'Naver': 1, 'NYSE': 2, 'Platinum': 3, 'QQQ': 2, 'Swedish.Consumer.Products.and.Services.GI': 2, 'VIX': 5, 'XLE': 2, 'XLF': 2, 'XLI': 2, 'XLK': 2, 'XLP': 2, 'XLV': 2, 'XLY': 2}"
2024-09-09,"{'BTC': 2, 'COCOA': 4, 'COFFEE': 4, 'Gold': 1, 'IWM': 2, 'Kakao': 3, 'KOSPI': 3, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 2, 'Naver': 3, 'NYSE': 2, 'Palladium': 1, 'Platinum': 1, 'QQQ': 2, 'Samsung': 3, 'Shanghai': 6, 'Swedish.Consumer.Products.and.Services.GI': 2, 'US3M': 5, 'US5Y': 5, 'VIX': 4, 'XLE': 2, 'XLF': 2, 'XLI': 2, 'XLK': 2, 'XLP': 2, 'XLV': 2, 'XLY': 2}"
2024-09-10,"{'BTC': 6, 'COCOA': 1, 'COFFEE': 1, 'Copper': 5, 'COTTON': 3, 'EUR_KRW': 1, 'Gold': 5, 'IWM': 6, 'Kakao': 4, 'KOSPI': 4, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 6, 'Naver': 4, 'NYSE': 6, 'Palladium': 5, 'Platinum': 5, 'QQQ': 6, 'Samsung': 4, 'Shanghai': 3, 'Swedish.Consumer.Products.and.Services.GI': 6, 'US3M': 2, 'US5Y': 2, 'VIX': 2, 'XLE': 6, 'XLF': 6, 'XLI': 6, 'XLK': 6, 'XLP': 6, 'XLV': 6, 'XLY': 6}"
2024-09-11,"{'BTC': 6, 'COCOA': 2, 'COFFEE': 2, 'Copper': 5, 'COTTON': 3, 'EUR_KRW': 1, 'Gold': 5, 'IWM': 6, 'Kakao': 4, 'KOSPI': 4, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 6, 'Naver': 4, 'NYSE': 6, 'Palladium': 5, 'Platinum': 5, 'QQQ': 6, 'Samsung': 4, 'Shanghai': 3, 'Swedish.Consumer.Products.and.Services.GI': 6, 'US5Y': 3, 'USDCNY': 1, 'VIX': 3, 'XLE': 6, 'XLF': 6, 'XLI': 6, 'XLK': 6, 'XLP': 6, 'XLV': 6, 'XLY': 6}"
2024-09-12,"{'BTC': 6, 'COCOA': 2, 'COFFEE': 2, 'Copper': 5, 'COTTON': 3, 'EUR_KRW': 1, 'Gold': 5, 'IWM': 6, 'Kakao': 4, 'KOSPI': 4, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 6, 'Naver': 4, 'NYSE': 6, 'Palladium': 5, 'Platinum': 5, 'QQQ': 6, 'Samsung': 4, 'Shanghai': 3, 'Swedish.Consumer.Products.and.Services.GI': 6, 'US5Y': 3, 'USDCNY': 1, 'VIX': 3, 'XLE': 6, 'XLF': 6, 'XLI': 6, 'XLK': 6, 'XLP': 6, 'XLV': 6, 'XLY': 6}"
2024-09-13,"{'BTC': 6, 'COCOA': 2, 'COFFEE': 2, 'Copper': 4, 'COTTON': 3, 'EUR_KRW': 1, 'Gold': 4, 'IWM': 6, 'Kakao': 5, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 6, 'Naver': 5, 'NYSE': 6, 'Palladium': 4, 'Platinum': 4, 'QQQ': 6, 'Samsung': 5, 'Shanghai': 3, 'Swedish.Consumer.Products.and.Services.GI': 6, 'US5Y': 3, 'USDCNY': 1, 'VIX': 3, 'XLE': 6, 'XLF': 6, 'XLI': 6, 'XLK': 6, 'XLP': 6, 'XLV': 6, 'XLY': 6}"
2024-09-16,"{'BTC': 7, 'COCOA': 4, 'COFFEE': 4, 'Copper': 6, 'COTTON': 2, 'EUR_KRW': 3, 'Gold': 6, 'IWM': 7, 'Kakao': 5, 'KOSPI': 5, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 7, 'NaturalGas': 1, 'Naver': 5, 'NYSE': 7, 'Palladium': 6, 'Platinum': 6, 'QQQ': 7, 'Samsung': 5, 'Shanghai': 1, 'Swedish.Consumer.Products.and.Services.GI': 7, 'US5Y': 2, 'USDCNY': 3, 'VIX': 2, 'XLE': 7, 'XLF': 7, 'XLI': 7, 'XLK': 7, 'XLP': 7, 'XLV': 7, 'XLY': 7}"
2024-09-17,"{'BTC': 6, 'COCOA': 2, 'COFFEE': 2, 'Copper': 5, 'Corn': 3, 'COTTON': 1, 'EUR_KRW': 3, 'Gold': 5, 'IWM': 6, 'Kakao': 4, 'KOSPI': 4, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 6, 'Naver': 4, 'NYSE': 6, 'Palladium': 5, 'Platinum': 5, 'QQQ': 6, 'Samsung': 4, 'Shanghai': 1, 'Swedish.Consumer.Products.and.Services.GI': 6, 'US5Y': 1, 'VIX': 3, 'XLE': 6, 'XLF': 6, 'XLI': 6, 'XLK': 6, 'XLP': 6, 'XLV': 6, 'XLY': 6}"
2024-09-18,"{'BTC': 6, 'COCOA': 2, 'COFFEE': 2, 'Copper': 5, 'Corn': 3, 'COTTON': 1, 'EUR_KRW': 3, 'Gold': 5, 'IWM': 6, 'Kakao': 4, 'KOSPI': 4, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 6, 'Naver': 4, 'NYSE': 6, 'Palladium': 5, 'Platinum': 5, 'QQQ': 6, 'Samsung': 4, 'Shanghai': 1, 'Swedish.Consumer.Products.and.Services.GI': 6, 'US5Y': 1, 'VIX': 3, 'XLE': 6, 'XLF': 6, 'XLI': 6, 'XLK': 6, 'XLP': 6, 'XLV': 6, 'XLY': 6}"
2024-09-19,"{'BTC': 2, 'COCOA': 3, 'COFFEE': 3, 'Corn': 4, 'COTTON': 6, 'EUR_KRW': 4, 'Gold': 1, 'IWM': 2, 'Kakao': 5, 'KOSPI': 5, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 2, 'Naver': 5, 'NYSE': 2, 'Palladium': 1, 'Platinum': 1, 'QQQ': 2, 'Samsung': 5, 'Shanghai': 6, 'Swedish.Consumer.Products.and.Services.GI': 2, 'VIX': 4, 'XLE': 2, 'XLF': 2, 'XLI': 2, 'XLK': 2, 'XLP': 2, 'XLV': 2, 'XLY': 2}"
2024-09-20,"{'BTC': 7, 'COCOA': 2, 'COFFEE': 2, 'Copper': 6, 'Corn': 3, 'COTTON': 4, 'EUR_KRW': 1, 'Gold': 6, 'IWM': 7, 'Kakao': 5, 'KOSPI': 5, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 7, 'Naver': 5, 'NYSE': 7, 'Palladium': 6, 'Platinum': 6, 'QQQ': 7, 'Shanghai': 4, 'SUGAR': 1, 'Swedish.Consumer.Products.and.Services.GI': 7, 'US5Y': 4, 'VIX': 3, 'XLE': 7, 'XLF': 7, 'XLI': 7, 'XLK': 7, 'XLP': 7, 'XLV': 7, 'XLY': 7}"
2024-09-23,"{'BTC': 7, 'COCOA': 2, 'COFFEE': 2, 'Corn': 3, 'COTTON': 4, 'EUR_KRW': 1, 'Gold': 6, 'IWM': 7, 'Kakao': 5, 'KOSPI': 5, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 7, 'Naver': 5, 'NYSE': 7, 'Palladium': 6, 'Platinum': 6, 'QQQ': 7, 'Shanghai': 4, 'SUGAR': 1, 'Swedish.Consumer.Products.and.Services.GI': 7, 'US5Y': 4, 'VIX': 3, 'XLE': 7, 'XLF': 7, 'XLI': 7, 'XLK': 7, 'XLP': 7, 'XLV': 7, 'XLY': 7}"
2024-09-24,"{'BTC': 2, 'COCOA': 3, 'COFFEE': 3, 'Gold': 1, 'IWM': 2, 'Kakao': 4, 'KOSPI': 4, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 2, 'Naver': 4, 'NYSE': 2, 'Platinum': 1, 'QQQ': 2, 'Shanghai': 5, 'VIX': 3, 'XLE': 2, 'XLF': 2, 'XLI': 2, 'XLK': 2, 'XLP': 2, 'XLV': 2, 'XLY': 2}"
2024-09-25,"{'BTC': 2, 'COCOA': 4, 'COFFEE': 4, 'Gold': 1, 'IWM': 2, 'Kakao': 3, 'KOSPI': 3, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 2, 'Naver': 3, 'NYSE': 2, 'Platinum': 1, 'QQQ': 2, 'Shanghai': 5, 'VIX': 4, 'XLE': 2, 'XLF': 2, 'XLI': 2, 'XLK': 2, 'XLP': 2, 'XLV': 2, 'XLY': 2}"
2024-09-26,"{'BTC': 5, 'COCOA': 2, 'COFFEE': 2, 'Copper': 3, 'COTTON': 1, 'Gold': 3, 'IWM': 5, 'Kakao': 4, 'KOSPI': 4, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 5, 'Naver': 4, 'NYSE': 5, 'Palladium': 3, 'Platinum': 3, 'QQQ': 5, 'Shanghai': 1, 'VIX': 2, 'XLE': 5, 'XLF': 5, 'XLI': 5, 'XLK': 5, 'XLP': 5, 'XLV': 5, 'XLY': 5}"
2024-09-27,"{'BTC': 6, 'COCOA': 2, 'COFFEE': 2, 'Copper': 5, 'COTTON': 1, 'EUR_KRW': 3, 'Gold': 5, 'IWM': 6, 'Kakao': 4, 'KOSPI': 4, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 6, 'Naver': 4, 'NYSE': 6, 'Palladium': 5, 'Platinum': 5, 'QQQ': 6, 'Shanghai': 1, 'US5Y': 1, 'VIX': 2, 'XLE': 6, 'XLF': 6, 'XLI': 6, 'XLK': 6, 'XLP': 6, 'XLV': 6, 'XLY': 6}"
2024-09-30,"{'BTC': 6, 'COCOA': 3, 'COFFEE': 2, 'Copper': 5, 'COTTON': 1, 'EUR_KRW': 3, 'Gold': 5, 'IWM': 6, 'Kakao': 4, 'KOSPI': 4, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 6, 'Naver': 4, 'NYSE': 6, 'Palladium': 5, 'Platinum': 5, 'QQQ': 6, 'Shanghai': 2, 'US5Y': 1, 'VIX': 2, 'XLE': 6, 'XLF': 6, 'XLI': 6, 'XLK': 6, 'XLP': 6, 'XLV': 6, 'XLY': 6}"
2024-10-01,"{'BTC': 5, 'COCOA': 2, 'COFFEE': 2, 'Copper': 4, 'COTTON': 1, 'Gold': 4, 'IWM': 5, 'Kakao': 3, 'KOSPI': 3, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 5, 'Naver': 3, 'NYSE': 5, 'Palladium': 4, 'Platinum': 4, 'QQQ': 5, 'Shanghai': 1, 'US5Y': 1, 'VIX': 2, 'XLE': 5, 'XLF': 5, 'XLI': 5, 'XLK': 5, 'XLP': 5, 'XLV': 5, 'XLY': 5}"
2024-10-02,"{'BTC': 6, 'COCOA': 1, 'COFFEE': 1, 'COTTON': 2, 'Gold': 5, 'IWM': 6, 'Kakao': 4, 'KOSPI': 4, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 6, 'Naver': 4, 'NYSE': 6, 'Platinum': 5, 'QQQ': 6, 'Shanghai': 3, 'US5Y': 2, 'VIX': 3, 'XLE': 6, 'XLF': 6, 'XLI': 6, 'XLK': 6, 'XLP': 6, 'XLV': 6, 'XLY': 6}"
2024-10-03,"{'BTC': 7, 'COCOA': 3, 'COFFEE': 2, 'Copper': 6, 'COTTON': 1, 'EUR_KRW': 4, 'Gold': 6, 'IWM': 7, 'Kakao': 5, 'KOSPI': 5, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 7, 'Naver': 5, 'NYSE': 7, 'Platinum': 6, 'QQQ': 7, 'Shanghai': 1, 'US5Y': 1, 'VIX': 2, 'XLE': 7, 'XLF': 7, 'XLI': 7, 'XLK': 7, 'XLP': 7, 'XLV': 7, 'XLY': 7}"
2024-10-04,"{'BTC': 6, 'COCOA': 1, 'COFFEE': 1, 'Copper': 5, 'COTTON': 2, 'Gold': 5, 'IWM': 6, 'Kakao': 4, 'KOSPI': 4, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 6, 'Naver': 4, 'NYSE': 6, 'Platinum': 5, 'QQQ': 6, 'Shanghai': 3, 'US5Y': 2, 'VIX': 3, 'XLE': 6, 'XLF': 6, 'XLI': 6, 'XLK': 6, 'XLP': 6, 'XLV': 6, 'XLY': 6}"
2024-10-07,"{'BTC': 6, 'COCOA': 1, 'COFFEE': 1, 'Copper': 5, 'COTTON': 2, 'Gold': 5, 'IWM': 6, 'Kakao': 4, 'KOSPI': 4, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 6, 'Naver': 4, 'NYSE': 6, 'Platinum': 5, 'QQQ': 6, 'Shanghai': 3, 'US5Y': 2, 'VIX': 3, 'XLE': 6, 'XLF': 6, 'XLI': 6, 'XLK': 6, 'XLP': 6, 'XLV': 6, 'XLY': 6}"
2024-10-08,"{'BTC': 6, 'COCOA': 1, 'COFFEE': 1, 'COTTON': 2, 'Gold': 5, 'IWM': 6, 'Kakao': 4, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 6, 'Naver': 4, 'NYSE': 6, 'Platinum': 5, 'QQQ': 6, 'Shanghai': 3, 'US5Y': 2, 'VIX': 3, 'XLE': 6, 'XLF': 6, 'XLI': 6, 'XLK': 6, 'XLP': 6, 'XLV': 6, 'XLY': 6}"
2024-10-09,"{'BTC': 6, 'COCOA': 2, 'COFFEE': 1, 'COTTON': 3, 'Gold': 5, 'IWM': 6, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 6, 'Naver': 6, 'NYSE': 6, 'Platinum': 5, 'QQQ': 6, 'Shanghai': 4, 'US5Y': 3, 'VIX': 1, 'XLE': 6, 'XLF': 6, 'XLI': 6, 'XLK': 6, 'XLP': 6, 'XLV': 6, 'XLY': 6}"
2024-10-10,"{'BTC': 6, 'COCOA': 2, 'COFFEE': 3, 'Copper': 5, 'COTTON': 1, 'Gold': 5, 'IWM': 6, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 6, 'Naver': 6, 'NYSE': 6, 'Platinum': 5, 'QQQ': 6, 'Shanghai': 4, 'Swedish.Consumer.Products.and.Services.GI': 6, 'US5Y': 1, 'VIX': 3, 'XLE': 6, 'XLF': 6, 'XLI': 6, 'XLK': 6, 'XLP': 6, 'XLV': 6, 'XLY': 6}"
2024-10-11,"{'BTC': 5, 'COCOA': 3, 'COFFEE': 2, 'COTTON': 1, 'Gold': 4, 'IWM': 5, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 5, 'Naver': 5, 'NYSE': 5, 'Platinum': 4, 'QQQ': 5, 'US5Y': 1, 'VIX': 2, 'XLE': 5, 'XLF': 5, 'XLI': 5, 'XLK': 5, 'XLP': 5, 'XLV': 5, 'XLY': 5}"
2024-10-14,"{'BTC': 5, 'COCOA': 3, 'COFFEE': 2, 'Copper': 4, 'COTTON': 1, 'DAX': 5, 'Gold': 4, 'IWM': 5, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 5, 'Naver': 5, 'NYSE': 5, 'Platinum': 4, 'QQQ': 5, 'US5Y': 1, 'VIX': 2, 'XLE': 5, 'XLF': 5, 'XLI': 5, 'XLK': 5, 'XLP': 5, 'XLV': 5, 'XLY': 5}"
2024-10-15,"{'BTC': 4, 'COCOA': 2, 'COFFEE': 2, 'Gold': 3, 'IWM': 4, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 4, 'Naver': 4, 'NYSE': 4, 'Platinum': 3, 'QQQ': 4, 'US5Y': 1, 'VIX': 1, 'XLE': 4, 'XLF': 4, 'XLI': 4, 'XLK': 4, 'XLP': 4, 'XLV': 4, 'XLY': 4}"
2024-10-16,"{'BTC': 5, 'COCOA': 3, 'COFFEE': 1, 'COTTON': 2, 'Gold': 4, 'IWM': 5, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 5, 'Naver': 5, 'NYSE': 5, 'Platinum': 4, 'QQQ': 5, 'US5Y': 2, 'VIX': 1, 'XLE': 5, 'XLF': 5, 'XLI': 5, 'XLK': 5, 'XLP': 5, 'XLV': 5, 'XLY': 5}"
2024-10-17,"{'BTC': 4, 'COCOA': 2, 'COFFEE': 1, 'Gold': 3, 'IWM': 4, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 4, 'Naver': 4, 'NYSE': 4, 'Platinum': 3, 'QQQ': 4, 'VIX': 1, 'XLE': 4, 'XLF': 4, 'XLI': 4, 'XLK': 4, 'XLP': 4, 'XLV': 4, 'XLY': 4}"
2024-10-18,"{'BTC': 4, 'COCOA': 2, 'COFFEE': 1, 'Gold': 3, 'IWM': 4, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 4, 'Naver': 4, 'NYSE': 4, 'Platinum': 3, 'QQQ': 4, 'VIX': 1, 'XLE': 4, 'XLF': 4, 'XLI': 4, 'XLK': 4, 'XLP': 4, 'XLV': 4, 'XLY': 4}"
2024-10-21,"{'BTC': 4, 'COCOA': 2, 'COFFEE': 1, 'Gold': 3, 'IWM': 4, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 4, 'Naver': 4, 'NYSE': 4, 'Platinum': 3, 'QQQ': 4, 'VIX': 1, 'XLE': 4, 'XLF': 4, 'XLI': 4, 'XLK': 4, 'XLP': 4, 'XLV': 4, 'XLY': 4}"
2024-10-22,"{'BTC': 2, 'COCOA': 3, 'COFFEE': 5, 'Corn': 4, 'Gold': 1, 'IWM': 2, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 2, 'Naver': 2, 'NYSE': 2, 'Platinum': 1, 'QQQ': 2, 'US5Y': 3, 'VIX': 4, 'XLE': 2, 'XLF': 2, 'XLI': 2, 'XLK': 2, 'XLP': 2, 'XLV': 2, 'XLY': 2}"
2024-10-23,"{'BTC': 2, 'COCOA': 3, 'COFFEE': 3, 'Corn': 5, 'COTTON': 4, 'DAX': 2, 'Gold': 1, 'IWM': 2, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 2, 'Naver': 2, 'NYSE': 2, 'Platinum': 1, 'QQQ': 2, 'Shanghai': 6, 'US5Y': 4, 'VIX': 5, 'XLE': 2, 'XLF': 2, 'XLI': 2, 'XLK': 2, 'XLP': 2, 'XLV': 2, 'XLY': 2}"
2024-10-24,"{'BTC': 5, 'COCOA': 1, 'COFFEE': 3, 'Corn': 2, 'Gold': 4, 'IWM': 5, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 5, 'Naver': 5, 'NYSE': 5, 'Platinum': 4, 'QQQ': 5, 'Silver': 4, 'US5Y': 1, 'VIX': 2, 'XLE': 5, 'XLF': 5, 'XLI': 5, 'XLK': 5, 'XLP': 5, 'XLV': 5, 'XLY': 5}"
2024-10-25,"{'BTC': 5, 'COCOA': 1, 'COFFEE': 1, 'Copper': 4, 'Corn': 3, 'COTTON': 2, 'Gold': 4, 'IWM': 5, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 5, 'Naver': 5, 'NYSE': 5, 'Palladium': 4, 'Platinum': 4, 'QQQ': 5, 'Silver': 4, 'US5Y': 2, 'VIX': 3, 'XLE': 5, 'XLF': 5, 'XLI': 5, 'XLK': 5, 'XLP': 5, 'XLV': 5, 'XLY': 5}"
2024-10-28,"{'BTC': 5, 'COCOA': 1, 'COFFEE': 1, 'Copper': 4, 'Corn': 3, 'COTTON': 2, 'Gold': 4, 'IWM': 5, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 5, 'Naver': 5, 'NYSE': 5, 'Palladium': 4, 'Platinum': 4, 'QQQ': 5, 'Silver': 4, 'US5Y': 2, 'VIX': 3, 'XLB': 5, 'XLE': 5, 'XLF': 5, 'XLI': 5, 'XLK': 5, 'XLP': 5, 'XLV': 5, 'XLY': 5}"
2024-10-29,"{'BTC': 6, 'COCOA': 1, 'COFFEE': 1, 'Copper': 4, 'Corn': 3, 'COTTON': 2, 'Gold': 4, 'IWM': 6, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 6, 'Naver': 5, 'NYSE': 6, 'Palladium': 4, 'Platinum': 4, 'QQQ': 6, 'Samsung': 5, 'Silver': 4, 'US5Y': 2, 'VIX': 3, 'XLB': 6, 'XLE': 6, 'XLF': 6, 'XLI': 6, 'XLK': 6, 'XLP': 6, 'XLV': 6, 'XLY': 6}"
